game_id,names,min_players,max_players,avg_time,year,avg_rating,geek_rating,num_votes,age,owned,designer,publisher,weight,expands,Category_1,Category_2,Category_3,Category_4,Mechanic_1,Mechanic_2,Mechanic_3,Mechanic_4,Mechanic_5
12205,In a Pickle,2,6,20.0,2004,4.68905,5.08955,1292.0,10,3162,"Joyce Johnson, Colleen McCarthy-Evans",Gamewright,1.2093,Nothing,Party Game,Word Game,Word Game,Word Game,Hand Management,Storytelling,Storytelling,Storytelling,Storytelling
12248,Alexander the Great,2,5,75.0,2005,6.06337,5.63939,517.0,10,1105,"Ronald Hofstätter, Dietmar Keusch",Mayfair Games,2.7237,Nothing,Ancient,City Building,City Building,City Building,Area Majority / Influence,Area Majority / Influence,Area Majority / Influence,Area Majority / Influence,Area Majority / Influence
12283,Manifest Destiny,3,5,180.0,2005,6.4797,5.78381,578.0,12,907,Bill Crenshaw,GMT Games,3.1928,Nothing,Civilization,Economic,Political,Political,Campaign / Battle Card Driven,Commodity Speculation,Variable Player Powers,Variable Player Powers,Variable Player Powers
12333,Twilight Struggle,2,2,180.0,2005,8.30688,8.15373,37746.0,13,51897,"Ananda Gupta, Jason Matthews",GMT Games,3.575,Nothing,Modern Warfare,Political,Wargame,Wargame,Action/Event,Advantage Token,Area Majority / Influence,Campaign / Battle Card Driven,Dice Rolling
12346,Spooky Stairs,2,4,15.0,2003,6.44303,5.953,1455.0,4,2470,Michelle Schanen,Bergsala Enigma,1.1024,Nothing,Children's Game,Fantasy,Memory,Memory,Memory,Roll / Spin and Move,Roll / Spin and Move,Roll / Spin and Move,Roll / Spin and Move
12350,Battlestations,2,8,240.0,2004,7.14003,6.10432,920.0,12,1683,Jeff Siadek,Gorilla Games,3.4079,Nothing,Science Fiction,Science Fiction,Science Fiction,Science Fiction,Cooperative Game,Dice Rolling,Hexagon Grid,Role Playing,Role Playing
12382,Puerto Rico: Expansion I – New Buildings,2,5,90.0,2004,7.54322,6.80606,2646.0,10,5945,Andreas Seyfarth,alea,3.21,Puerto Rico,City Building,Economic,Expansion for Base-game,Farming,Variable Phase Order,Variable Phase Order,Variable Phase Order,Variable Phase Order,Variable Phase Order
12453,Atmosfear: The DVD Board Game,3,6,60.0,2003,5.60653,5.47189,824.0,12,1768,(Uncredited),A Couple 'A Cowboys,1.6087,Nothing,Horror,Horror,Horror,Horror,Roll / Spin and Move,Set Collection,Take That,Take That,Take That
12477,Bootleggers,3,6,90.0,2004,6.68469,6.29151,3111.0,14,4222,"Don Beyer, Ray Eifler, Steve Gross",Eagle-Gryphon Games,2.6197,Nothing,Economic,Industry / Manufacturing,Mafia,Negotiation,Area Majority / Influence,Card Drafting,Simultaneous Action Selection,Trading,Trading
12493,Twilight Imperium (Third Edition),3,6,240.0,2005,7.85048,7.60818,17845.0,14,19683,Christian T. Petersen,Fantasy Flight Games,4.2489,Nothing,Civilization,Negotiation,Political,Science Fiction,Action Points,Area-Impulse,Dice Rolling,Follow,Hexagon Grid
12495,Fire & Axe: A Viking Saga,2,5,90.0,2004,7.00685,6.5148,2972.0,12,4232,"Steve Kendall, Phil Kendall",Ragnar Brothers,2.6699,Nothing,Medieval,Nautical,Nautical,Nautical,Action Points,Area Movement,Dice Rolling,Pick-up and Deliver,Pick-up and Deliver
12538,Clocktowers,2,4,20.0,2004,5.71411,5.5578,557.0,8,756,"Alan R. Moon, Aaron Weissblum",Jolly Roger Games,1.3933,Nothing,Card Game,Card Game,Card Game,Card Game,Card Drafting,Set Collection,Set Collection,Set Collection,Set Collection
12589,Razzia!,2,5,45.0,2004,6.80692,6.22886,1764.0,12,1793,Reiner Knizia,AMIGO,1.9609,Nothing,Card Game,Mafia,Mafia,Mafia,Auction/Bidding,Push Your Luck,Push Your Luck,Push Your Luck,Push Your Luck
12627,Cthulhu 500,3,8,60.0,2004,5.8281,5.58243,521.0,13,899,Jeff Tidball,Atlas Games,1.7077,Nothing,Card Game,Horror,Racing,Racing,unknown,unknown,unknown,unknown,unknown
12632,Goldbräu,3,4,60.0,2004,6.41332,5.92453,1246.0,10,1743,Franz-Benno Delonge,Hanser,2.5185,Nothing,Economic,Economic,Economic,Economic,Area Majority / Influence,Simultaneous Action Selection,Stock Holding,Stock Holding,Stock Holding
12677,High Bohn Plus,2,7,60.0,2004,6.77363,5.8535,545.0,13,1666,"Hanno Girke, Uwe Rosenberg",Lifestyle Boardgames Ltd,2.0435,Bohnanza,Card Game,Expansion for Base-game,Farming,Negotiation,Hand Management,Set Collection,Trading,Trading,Trading
12681,Neuland,2,4,120.0,2004,6.49522,5.99147,1370.0,14,2146,"Peter Eggert, Tobias Stapelfeldt",eggertspiele,3.698,Nothing,Civilization,Economic,Economic,Economic,Action Points,Tile Placement,Time Track,Worker Placement,Worker Placement
12692,Gloom,2,4,60.0,2005,6.34793,6.1893,12871.0,13,24966,Keith Baker,Atlas Games,1.6385,Nothing,Card Game,Horror,Humor,Humor,Hand Management,Layering,Lose a Turn,Storytelling,Take That
12750,1860: Railways on the Isle of Wight,2,4,240.0,2004,7.93894,6.21938,565.0,13,895,Mike Hutton,JKLM Games,4.1159,Nothing,Economic,Trains,Transportation,Transportation,Auction/Bidding,Network and Route Building,Stock Holding,Tile Placement,Tile Placement
12761,Ys,2,4,90.0,2004,6.90395,6.39454,2457.0,12,3386,Cyril Demaegd,Ystari Games,2.9198,Nothing,Bluffing,Medieval,Medieval,Medieval,Area Majority / Influence,Auction/Bidding,Commodity Speculation,Commodity Speculation,Commodity Speculation
12826,Tumblin' Monkeys,2,4,15.0,1999,5.41997,5.45579,523.0,5,891,"Garrett J. Donner, Roger Ford, Craig V. McKee, Michael S. Steer",Kod Kod,1.0,Nothing,Action / Dexterity,Children's Game,Children's Game,Children's Game,Dice Rolling,Dice Rolling,Dice Rolling,Dice Rolling,Dice Rolling
12830,Cellar des Triplettes 醉佳拍檔,3,5,45.0,2004,6.19969,5.72913,684.0,10,1146,"Claudia Hely, Roman Pelek",AMIGO,1.8605,Nothing,Card Game,Card Game,Card Game,Card Game,Auction/Bidding,Hand Management,Set Collection,Set Collection,Set Collection
12891,Friedrich,3,4,210.0,2004,7.55173,6.77049,2440.0,12,3199,Richard Sivél,Histogame,3.1545,Nothing,Age of Reason,Wargame,Wargame,Wargame,Hand Management,Point to Point Movement,Secret Unit Deployment,Secret Unit Deployment,Secret Unit Deployment
12902,Carcassonne: The City,2,4,45.0,2004,7.20422,6.75958,4127.0,8,6183,Klaus-Jürgen Wrede,Hans im Glück,2.2628,Nothing,City Building,Medieval,Medieval,Medieval,Area Majority / Influence,Tile Placement,Tile Placement,Tile Placement,Tile Placement
12903,Carcassonne: The Count of Carcassonne,2,6,60.0,2004,5.94347,5.78124,3152.0,8,8761,Klaus-Jürgen Wrede,999 Games,2.003,Carcassonne,City Building,Expansion for Base-game,Medieval,Territory Building,Area Majority / Influence,Tile Placement,Tile Placement,Tile Placement,Tile Placement
12942,No Thanks!,3,7,20.0,2004,7.05677,6.94238,19038.0,8,25614,Thorsten Gimmler,AMIGO,1.1426,Nothing,Card Game,Card Game,Card Game,Card Game,Auction/Bidding,Closed Economy Auction,Increase Value of Unchosen Resources,Push Your Luck,Set Collection
12962,Reef Encounter,2,4,120.0,2004,7.13978,6.77258,4886.0,10,5418,Richard Breese,R&D Games,3.6778,Nothing,Animals,Environmental,Territory Building,Territory Building,Area Majority / Influence,Card Drafting,Commodity Speculation,Hand Management,Tile Placement
12995,Dungeon Twister,2,2,60.0,2004,6.83886,6.53476,5623.0,11,7461,Christophe Boelinger,Pro Ludo,2.884,Nothing,Adventure,Exploration,Fantasy,Fighting,Action Points,Grid Movement,Hand Management,Map Deformation,Modular Board
13004,The Downfall of Pompeii,2,4,45.0,2004,7.13641,6.85372,7058.0,10,7597,Klaus-Jürgen Wrede,AMIGO,1.8457,Nothing,Ancient,Ancient,Ancient,Ancient,Grid Movement,Hand Management,Tile Placement,Tile Placement,Tile Placement
13005,Tanz der Hornochsen!,2,8,30.0,2004,6.53067,5.83152,680.0,8,641,Wolfgang Kramer,AMIGO,1.4103,Nothing,Animals,Humor,Humor,Humor,Simultaneous Action Selection,Simultaneous Action Selection,Simultaneous Action Selection,Simultaneous Action Selection,Simultaneous Action Selection
13071,Age of Gods,3,6,90.0,2004,6.29348,5.73762,702.0,12,1308,Croc,Asmodee,2.2963,Nothing,Bluffing,Fantasy,Mythology,Mythology,Dice Rolling,Variable Player Powers,Variable Player Powers,Variable Player Powers,Variable Player Powers
13081,Runebound: The Island of Dread,2,6,120.0,2005,7.20096,6.11173,873.0,10,2553,"John Goodenough, Darrell Hardy, Alfredo Lorente, Martin Wallace",Arclight,2.6216,Runebound (Second Edition),Adventure,Expansion for Base-game,Fantasy,Fantasy,Dice Rolling,Variable Player Powers,Variable Player Powers,Variable Player Powers,Variable Player Powers
13122,Antiquity,2,4,180.0,2004,7.90462,7.22954,3569.0,14,5235,"Jeroen Doumen, Joris Wiersinga",Splotter Spellen,4.3156,Nothing,City Building,Civilization,Economic,Environmental,Grid Coverage,Modular Board,Tile Placement,Trading,Trading
13172,Kung Fu Fighting,2,6,30.0,2004,6.13086,5.72227,975.0,10,1149,"Cliff Bohm, Geoff Bottone, Colleen Skadl",SlugFest Games,1.2923,Nothing,Card Game,Fighting,Humor,Humor,Hand Management,Hand Management,Hand Management,Hand Management,Hand Management
13230,Gobblet Gobblers,2,2,5.0,2003,6.23302,5.70407,626.0,5,1284,Thierry Denoual,Asmodee,1.3333,Nothing,Abstract Strategy,Children's Game,Memory,Memory,Memory,Memory,Memory,Memory,Memory
13286,Gloria Mundi,2,6,60.0,2006,6.08696,5.74795,1076.0,10,1370,"James Ernest, Mike Selinker",ABACUSSPIELE,2.6122,Nothing,Ancient,City Building,City Building,City Building,Hand Management,Hand Management,Hand Management,Hand Management,Hand Management
13287,Alhambra: The City Gates,2,6,60.0,2004,7.13462,6.17322,1008.0,8,3035,"Dirk Henn, Wolfgang Panning",Corfix,2.2136,Alhambra,Arabian,City Building,Expansion for Base-game,Expansion for Base-game,Auction/Bidding,Card Drafting,Set Collection,Tile Placement,Tile Placement
13291,Citadels:  The Dark City,2,8,60.0,2004,7.03058,6.69909,6227.0,10,13715,Bruno Faidutti,999 Games,2.1018,Citadels,Bluffing,Card Game,City Building,Expansion for Base-game,Card Drafting,Set Collection,Variable Player Powers,Variable Player Powers,Variable Player Powers
13293,Vs System,2,2,15.0,2004,6.77168,5.92069,792.0,10,1240,"Edward Fear, Mike Hummel, Matt Hyra, Daniel Mandel, Patrick Sullivan (II)",Upper Deck Entertainment,2.6027,Nothing,Card Game,Collectible Components,Comic Book / Strip,Comic Book / Strip,Hand Management,Hand Management,Hand Management,Hand Management,Hand Management
13297,Ticket to Ride: Mystery Train Expansion,2,5,60.0,2004,6.64246,5.94395,919.0,8,2184,Alan R. Moon,Days of Wonder,1.819,Ticket to Ride,Expansion for Base-game,Trains,Trains,Trains,Hand Management,Set Collection,Set Collection,Set Collection,Set Collection
13300,Carcassonne: Die Katharer,2,6,60.0,2004,6.91121,5.87563,555.0,8,1485,"Christwart Conrad, Klaus-Jürgen Wrede",Hans im Glück,1.9123,Carcassonne,City Building,Expansion for Base-game,Medieval,Medieval,Area Majority / Influence,Tile Placement,Tile Placement,Tile Placement,Tile Placement
13301,Caribbean,2,4,30.0,2004,6.20849,5.85267,1476.0,8,1890,"Michail Antonow, Jens-Peter Schliemann",Competo / Marektoy,1.7526,Nothing,Bluffing,Nautical,Pirates,Pirates,Action Queue,Area Movement,Auction/Bidding,Pick-up and Deliver,Simultaneous Action Selection
13308,Niagara,3,5,45.0,2004,6.50293,6.32547,7620.0,8,9202,Thomas Liesching,Zoch Verlag,1.8322,Nothing,Nautical,Nautical,Nautical,Nautical,Bias,Hand Management,Pick-up and Deliver,Set Collection,Simultaneous Action Selection
13315,Space Hulk: Deathwing Expansion,1,4,45.0,1990,7.91331,6.19383,634.0,12,1324,"Richard Halliwell, Jervis Johnson",Games Workshop Ltd.,2.6964,Space Hulk,Expansion for Base-game,Fighting,Miniatures,Science Fiction,Action Points,Modular Board,Modular Board,Modular Board,Modular Board
13347,Plunder,2,4,45.0,2004,6.14467,5.67144,565.0,8,893,"Karl Lepp, Julianne Lepp",Laughing Pan Productions,2.1887,Nothing,Adventure,Card Game,Exploration,Pirates,Hand Management,Pick-up and Deliver,Tile Placement,Tile Placement,Tile Placement
13362,"Warhammer 40,000 (Fourth Edition)",2,6,60.0,2004,6.46895,5.86843,1103.0,10,1445,"Andy Chambers, Pete Haines, Jervis Johnson, Rick Priestley",Games Workshop Ltd.,3.5075,Nothing,Fantasy,Miniatures,Science Fiction,Science Fiction,Dice Rolling,Modular Board,Variable Player Powers,Variable Player Powers,Variable Player Powers
13393,Space Hulk: Genestealer Expansion,2,4,45.0,1990,7.10388,5.90207,557.0,12,1149,"Matt Forbeck, Richard Halliwell, Jervis Johnson",Games Workshop Ltd.,2.6458,Space Hulk,Expansion for Base-game,Fighting,Miniatures,Science Fiction,Action Points,Modular Board,Modular Board,Modular Board,Modular Board
13456,Vampire: Prince of the City,2,5,180.0,2006,6.37891,5.72437,614.0,12,1030,Mike Nudd,White Wolf Entertainment AB,3.1163,Nothing,Bluffing,Horror,Miniatures,Negotiation,Role Playing,Team-Based Game,Trading,Variable Player Powers,Variable Player Powers
13511,Ninja Versus Ninja,2,2,15.0,2008,6.05703,5.71638,935.0,10,1455,Tushar Gheewala,Out of the Box Publishing,1.2857,Nothing,Abstract Strategy,Dice,Fighting,Miniatures,Dice Rolling,Grid Movement,Roll / Spin and Move,Roll / Spin and Move,Roll / Spin and Move
13530,Sole Mio!,2,5,40.0,2004,6.2524,5.75843,732.0,10,1834,Uwe Rosenberg,ABACUSSPIELE,1.4595,Nothing,Card Game,Memory,Memory,Memory,Memory,Memory,Memory,Memory,Memory
13551,Oltre Mare,2,5,60.0,2004,6.6613,6.25131,2677.0,12,3885,Emanuele Ornella,Mind the Move,2.5108,Nothing,Bluffing,Card Game,Nautical,Negotiation,Card Drafting,Hand Management,Set Collection,Trading,Trading
13642,Louis XIV,2,4,100.0,2005,7.07342,6.73488,5278.0,12,6309,Rüdiger Dorn,alea,3.0055,Nothing,Age of Reason,Card Game,Political,Political,Area Majority / Influence,Hand Management,Modular Board,Set Collection,Set Collection
13713,Solitaire,1,1,15.0,1687,4.32214,5.03175,867.0,6,1149,(Uncredited),(Public Domain),1.5054,Nothing,Abstract Strategy,Abstract Strategy,Abstract Strategy,Abstract Strategy,Point to Point Movement,Point to Point Movement,Point to Point Movement,Point to Point Movement,Point to Point Movement
13728,Naval Battles,2,6,30.0,2004,5.92525,5.63595,728.0,10,1347,Dan Verssen,Mayfair Games,1.8655,Nothing,Card Game,Wargame,World War II,World War II,Campaign / Battle Card Driven,Campaign / Battle Card Driven,Campaign / Battle Card Driven,Campaign / Battle Card Driven,Campaign / Battle Card Driven
13751,Under the Shadow of the Dragon,2,2,90.0,2004,6.52253,5.82314,653.0,10,1824,Lutz Stepponat,Pegasus Spiele,2.3976,Nothing,Adventure,Fantasy,Fantasy,Fantasy,Dice Rolling,Modular Board,Pick-up and Deliver,Role Playing,Variable Player Powers
13780,In the Shadow of the Emperor,2,4,90.0,2004,6.90003,6.43984,2837.0,12,3879,Ralf Burkert,999 Games,3.4231,Nothing,Medieval,Political,Political,Political,Action Points,Area Majority / Influence,Take That,Voting,Voting
13809,Dungeon Twister: Paladins & Dragons,2,2,60.0,2004,7.47439,6.1631,740.0,11,2456,Christophe Boelinger,Asmodee,3.0988,Dungeon Twister,Adventure,Expansion for Base-game,Exploration,Fantasy,Action Points,Hand Management,Modular Board,Secret Unit Deployment,Tile Placement
13823,Fairy Tale,2,5,30.0,2004,6.7381,6.55116,8277.0,10,11974,Satoshi Nakamura,"Yuhodo, Inc.",1.7655,Nothing,Card Game,Fantasy,Fantasy,Fantasy,Card Drafting,Drafting,Hand Management,Set Collection,Simultaneous Action Selection
13883,Jenseits von Theben,2,4,75.0,2004,7.14672,5.94409,533.0,10,496,Peter Prinz,Prinz Spiele,2.4308,Nothing,Exploration,Travel,Travel,Travel,Time Track,Time Track,Time Track,Time Track,Time Track
13884,The Scepter of Zavandor,2,6,90.0,2004,6.98435,6.431,2464.0,10,2619,Jens Drögemüller,Lookout Games,3.513,Nothing,Economic,Fantasy,Fantasy,Fantasy,Auction/Bidding,Set Collection,Variable Player Powers,Variable Player Powers,Variable Player Powers
13945,Trivial Pursuit: 90's Time Capsule Edition,2,4,90.0,2004,5.12837,5.34732,721.0,12,1724,(Uncredited),Hasbro,1.4082,Nothing,Party Game,Trivia,Trivia,Trivia,Roll / Spin and Move,Roll / Spin and Move,Roll / Spin and Move,Roll / Spin and Move,Roll / Spin and Move
14017,Oceania,1,2,30.0,2004,5.79466,5.60949,918.0,10,1416,Klaus Teuber,Catan GmbH,1.4583,Nothing,Exploration,Nautical,Nautical,Nautical,Area Majority / Influence,Tile Placement,Tile Placement,Tile Placement,Tile Placement
14035,Piranha Pedro,2,6,30.0,2004,6.23687,5.77333,818.0,8,801,Jens-Peter Schliemann,Asmodee,1.3034,Nothing,Animals,Bluffing,Humor,Humor,Grid Movement,Simultaneous Action Selection,Single Loser Game,Single Loser Game,Single Loser Game
14038,Anachronism,2,4,5.0,2005,6.00524,5.62185,645.0,12,984,"Michael A. Brown, Stephen McLaughlin",The History Channel,1.7108,Nothing,Ancient,Card Game,Fighting,Medieval,Dice Rolling,Dice Rolling,Dice Rolling,Dice Rolling,Dice Rolling
14087,Munchkin Fu 2: Monky Business,3,6,90.0,2005,6.3381,5.69723,553.0,10,1426,Steve Jackson (I),Pegasus Spiele,1.7308,Munchkin Fu,Ancient,Card Game,Expansion for Base-game,Fighting,Dice Rolling,Trading,Variable Player Powers,Variable Player Powers,Variable Player Powers
14105,Commands & Colors: Ancients,2,2,60.0,2006,7.78073,7.40543,7740.0,12,10093,Richard Borg,GMT Games,2.6977,Nothing,Ancient,Wargame,Wargame,Wargame,Campaign / Battle Card Driven,Command Cards,Dice Rolling,Hand Management,Hexagon Grid
14254,PitchCar Mini,2,8,30.0,2003,6.96387,6.36647,2012.0,6,2328,Jean du Poël,Ferti,1.1467,Nothing,Action / Dexterity,Racing,Racing,Racing,Flicking,Race,Race,Race,Race
14258,Blood Feud in New York,2,6,180.0,2004,6.09171,5.65437,654.0,12,1130,Kyle Weinandy,Eagle-Gryphon Games,2.6875,Nothing,Economic,Fighting,Mafia,Miniatures,Area Majority / Influence,Area Movement,Dice Rolling,Player Elimination,Player Elimination
14442,Killer Bunnies and the Quest for the Magic Carrot: Twilight WHITE Booster,2,8,90.0,2005,6.52752,5.73295,508.0,12,1782,Jeffrey Neil Bellinger,Pegasus Spiele,2.0882,Killer Bunnies and the Quest for the Magic Carrot,Card Game,Expansion for Base-game,Humor,Negotiation,Dice Rolling,Hand Management,Take That,Trading,Trading
14533,Dungeon Twister: 3/4 Players Expansion,3,4,60.0,2005,7.05474,5.92484,567.0,11,1695,Christophe Boelinger,Asmodee,3.0172,Dungeon Twister,Adventure,Expansion for Base-game,Fantasy,Maze,Action Points,Hand Management,Modular Board,Secret Unit Deployment,Tile Placement
14580,Munchkin Dice,3,6,90.0,2005,6.39821,5.74273,637.0,10,1650,Steve Jackson (I),Edge Entertainment,1.6667,"The Good, the Bad, and the Munchkin",Card Game,Dice,Expansion for Base-game,Fantasy,Dice Rolling,Trading,Variable Player Powers,Variable Player Powers,Variable Player Powers
14683,Men of Iron,2,2,180.0,2005,6.84619,5.85207,524.0,12,1328,Richard H. Berg,GMT Games,2.7113,Nothing,Medieval,Wargame,Wargame,Wargame,Hexagon Grid,Hexagon Grid,Hexagon Grid,Hexagon Grid,Hexagon Grid
14808,Marvel Heroes,2,4,120.0,2006,6.38854,6.02798,2386.0,12,3246,"Roberto Di Meglio, Marco Maggi, Francesco Nepitello, Salvatore Pierucci",Fantasy Flight Games,3.071,Nothing,Comic Book / Strip,Fighting,Miniatures,Miniatures,Action Points,Dice Rolling,Hand Management,Point to Point Movement,Set Collection
14992,Sword & Skull,2,5,60.0,2005,5.48118,5.48427,737.0,10,1419,Mike Elliott,"Avalon Hill Games, Inc.",1.5114,Nothing,Adventure,Fighting,Miniatures,Pirates,Roll / Spin and Move,Variable Player Powers,Variable Player Powers,Variable Player Powers,Variable Player Powers
14996,Ticket to Ride: Europe,2,5,60.0,2005,7.55238,7.43518,52968.0,8,72920,Alan R. Moon,Days of Wonder,1.9451,Nothing,Trains,Trains,Trains,Trains,Card Drafting,Connections,Hand Management,Network and Route Building,Push Your Luck
15033,Australia,2,5,90.0,2005,6.49028,5.98021,1357.0,10,1558,"Michael Kiesling, Wolfgang Kramer",Ravensburger Spieleverlag GmbH,2.4118,Nothing,Aviation / Flight,Exploration,Exploration,Exploration,Action Points,Area Majority / Influence,Area Movement,Card Drafting,Hand Management
15045,Risk: Star Wars – The Clone Wars Edition,2,4,120.0,2005,6.01136,5.70423,1486.0,10,3531,"Rob Daviau, Dan Sanfilippo",Hasbro,2.2166,Nothing,Movies / TV / Radio theme,Science Fiction,Wargame,Wargame,Area Majority / Influence,Area Movement,Dice Rolling,Dice Rolling,Dice Rolling
